cd_cnpj;fl_matriz;dt_abertura;nm_razao_social;cd_natureza_juridica;de_natureza_juridica;nm_logradouro;nu_logradouro;cd_cep;nm_bairro;nm_municipio;sg_uf;de_situacao;de_classif_natureza_juridica;vl_latitude;vl_longitude;vl_total_veiculos_antt;vl_total_veiculos_leves;vl_total_veiculos_pesados;fl_optante_simples;qt_filial;fl_optante_simei;de_saude_tributaria;de_nivel_atividade
12632400000000;1;10/06/2010;ADILSON CARLOS DE OLIVEIRA MEI;2135;EMPRESARIO INDIVIDUAL;RUA SERGIPE;653;14750000;CENTRO;PITANGUEIRAS;SP;ATIVA;PRIVADO;-21,0077087;-48,2170856;0;0;0;1;0;1;AMARELO;BAIXA
12029300000000;1;06/01/2010;E N SENA CRIACOES E EVENTOS ME;2135;EMPRESARIO INDIVIDUAL;RUA ALVARO PEREIRA;807;65905105;BOM SUCESSO;IMPERATRIZ;MA;ATIVA;PRIVADO;-5,496463;-47,4891207;0;0;0;0;0;0;AMARELO;MEDIA
9210080000000;1;11/23/2007;UNIVERSO COMERCIO E LOCACAO DE TENDAS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DAS NOGUEIRAS;33;78550240;SETOR COMERCIAL;SINOP;MT;ATIVA;PRIVADO;-11,8582989;-55,4985881;0;1;1;1;0;0;VERDE;ALTA
7717710000000;1;10/09/1985;AUTO PECAS PIAUI LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA RUI BARBOSA ZONA NORTE;4373;64005355;SAO JOAQUIM;TERESINA;PI;ATIVA;PRIVADO;-5,0446853;-42,7662325;0;1;0;1;1;0;VERDE;ALTA
4415750000000;1;4/20/2001;INTER FACAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA CESARIO RAMALHO;685;1521000;CAMBUCI;SAO PAULO;SP;ATIVA;PRIVADO;-23,5621313;-46,6190599;0;0;0;0;0;0;LARANJA;BAIXA
8239670000000;1;07/06/2006;HEZIM PARTICIPACOES LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA ANGELICA;2632;1228200;CONSOLACAO;SAO PAULO;SP;ATIVA;PRIVADO;-23,5544065;-46,6634304;0;1;0;0;0;0;VERDE;MEDIA
10202000000000;1;7/18/2008;ANDERSON SANTOS CAMARGO ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA NEREU RAMOS;0;88220971;MEIA PRAIA;ITAPEMA;SC;ATIVA;PRIVADO;-27,1008784;-48,6153663;0;0;0;1;0;0;AZUL;MEDIA
6035460000000;1;9/29/2003;CONDOMINIO RESIDENCIAL TEOTONIO VILELA;3085;CONDOMINIO EDILICIO;RODOVIA AUGUSTO MONTENEGRO;SN;66820000;TENONE;BELEM;PA;ATIVA;PRIVADO;-1,3963121;-48,4347849;0;0;0;0;0;0;AZUL;ALTA
15693100000000;1;06/12/2012;RONALDO ROCHA ROSA MEI;2135;EMPRESARIO INDIVIDUAL;RUA GOVERNADOR LEONEL DE MOURA BRIZOLA;487;96230000;COAHB II;SANTA VITORIA DO PALMAR;RS;ATIVA;PRIVADO;-33,5338265;-53,3495659;0;0;0;1;0;1;AMARELO;BAIXA
16572000000000;1;7/25/2012;JULIANA PASTORELLI GONCALVES PEREIRA MEI;2135;EMPRESARIO INDIVIDUAL;AVENIDA SIGISMUNDO NUNES DE OLIVEIRA;730;17512752;JARDIM NAZARETH;MARILIA;SP;ATIVA;PRIVADO;-22,2203322;-49,9481245;0;0;0;1;0;0;AZUL;MEDIA
13385100000000;1;03/11/2011;ENLIGHT EQUIPAMENTOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA GALILEU GALILEI;1685;14024193;CONDOMINIO ITAMARATY;RIBEIRAO PRETO;SP;ATIVA;PRIVADO;-21,2118583;-47,8115384;0;0;0;1;0;0;AMARELO;MEDIA
6999110000000;1;8/30/2004;FRANCISCA IRIS AMBROSIO DE MOURA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA BRIGADEIRO EVERALDO BREVES;152;59140200;CENTRO;PARNAMIRIM;RN;ATIVA;PRIVADO;-5,9180295;-35,2614973;0;0;0;0;0;0;LARANJA;MEDIA
14173000000000;1;8/24/2011;EVERALDO SOUSA CORREA MEI;2135;EMPRESARIO INDIVIDUAL;AVENIDA CANGAIBA;4117;3711009;CANGAIBA;SAO PAULO;SP;ATIVA;PRIVADO;-23,505742;-46,5173137;0;0;0;1;0;1;AMARELO;BAIXA
727665000000;1;7/27/1995;SALGUEIRO ENGENHARIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;TRAVESSA ABELARDO ANDREA;4;42700000;CENTRO;LAURO DE FREITAS;BA;ATIVA;PRIVADO;-12,8953935;-38,3221962;0;1;0;0;0;0;AZUL;ALTA
280894000000;1;11/03/1994;EGIDIO ADEMIR ZANI ME;2135;EMPRESARIO INDIVIDUAL;RUA MINISTRO SALGADO FILHO;106;19940000;CENTRO;IBIRAREMA;SP;ATIVA;PRIVADO;-22,8182711;-50,0755385;0;1;0;1;0;1;AZUL;BAIXA
506472000000;1;3/21/1995;CONDOMINIO RESIDENCIAL VILA SUICA;3085;CONDOMINIO EDILICIO;RUA ANTONIO SABINO S ROSA;70;18606140;VILA SANTANA;BOTUCATU;SP;ATIVA;PRIVADO;-22,8978552;-48,4506295;0;0;0;0;0;0;AZUL;ALTA
10902400000000;1;6/18/2009;CARLOS PAIVA REFORMAS DE IMOVEIS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA TENENTE FRANCISCO PAIVA;853;60540468;GRANJA LISBOA;FORTALEZA;CE;BAIXADA;PRIVADO;-3,7894612;-38,6137978;0;0;0;0;0;0;AMARELO;INATIVA
6210850000000;1;4/13/2004;LB FEIRAS E EVENTOS EIRELI EPP;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RUA ANGELO COVATTI;1388;99052328;LEONARDO ILHA;PASSO FUNDO;RS;ATIVA;PRIVADO;-28,2580547;-52,4096248;0;3;3;1;0;0;AZUL;ALTA
45231100000000;0;5/26/1993;C F C B SANTA HELENA LTDA ME SS;2240;SOCIEDADE SIMPLES LIMITADA;RUA GARIBALDI;281;14010170;CENTRO;RIBEIRAO PRETO;SP;ATIVA;PRIVADO;-21,1784071;-47,8040026;0;0;0;1;0;0;VERDE;ALTA
405931000000;1;1/26/1995;ANHEMBI AUTO PECAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA MARECHAL FLORIANO;2206;85851120;CENTRO;FOZ DO IGUACU;PR;BAIXADA;PRIVADO;-25,5347321;-54,5827164;0;0;0;0;0;0;0;INATIVA
72932000140;1;5/20/1994;OLIMPUS CONSTRUCOES E REPRESENTACOES LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RODOVIA AMARAL PEIXOTO;SN;24900000;INOA;MARICA;RJ;BAIXADA;PRIVADO;-22,9240872;-42,8623481;0;0;0;0;0;0;0;INATIVA
3732180000000;1;3/23/2000;CLAUDIONOR BAYER;2135;EMPRESARIO INDIVIDUAL;RODOVIA BR 280;55;89295000;CENTRO;RIO NEGRINHO;SC;BAIXADA;PRIVADO;-26,245451;-49,5212063;0;0;0;0;0;0;0;INATIVA
3430410000000;1;12/30/1986;JOAO COUTINHO DOS SANTOS;2135;EMPRESARIO INDIVIDUAL;RUA BRASILIA;9;74976090;JARDIM BELO HORIZONTE;APARECIDA DE GOIANIA;GO;BAIXADA;PRIVADO;-16,8241719;-49,2476864;0;1;0;0;0;0;0;INATIVA
2816060000000;1;1/15/1969;ARNALDO CELESTINO DE SOUZA ME;2135;EMPRESARIO INDIVIDUAL;RUA EUZEBIO DE OLIVEIRA;179;75260000;CENTRO;VIANOPOLIS;GO;BAIXADA;PRIVADO;-16,7442635;-48,5175749;0;0;0;0;0;0;0;INATIVA
5250350000000;1;8/22/2002;CHEMYUNION BRASIL LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;VP;6;75133590;LAPA;ANAPOLIS;GO;BAIXADA;PRIVADO;-16,4065258;-48,9324581;0;0;0;0;0;0;0;INATIVA
3270500000000;1;07/05/1999;GIRVANO ARLINDO GOMES;2135;EMPRESARIO INDIVIDUAL;RUA CECILIA DOLABELA;157;33400000;CENTRO;LAGOA SANTA;MG;BAIXADA;PRIVADO;-19,6279246;-43,8907902;0;0;0;0;0;0;0;INATIVA
243613000000;1;10/11/1994;SERIGRAFIA ORTEGA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA SANCHES DE AGUIAR;258;3192140;VILA ORATORIO;SAO PAULO;SP;BAIXADA;PRIVADO;-23,571643;-46,5716077;0;0;0;0;0;0;0;INATIVA
1841030000000;1;5/21/1997;SO LUZ COMERCIO DE MATERIAL ELETRICO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA MANOEL GOULART;1735;19010270;VILA NOVA;PRESIDENTE PRUDENTE;SP;BAIXADA;PRIVADO;-22,1200689;-51,4004146;0;0;0;0;0;0;0;INATIVA
16227400000000;1;11/12/1987;MARY BOUTIQUE LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA MARECHAL DEODORO;439;49790000;CENTRO;AQUIDABA;SE;BAIXADA;PRIVADO;-10,2781822;-37,0160946;0;0;0;0;0;0;0;INATIVA
18973900000000;1;07/08/1977;FRANCISCO MARQUES DA SILVA;2135;EMPRESARIO INDIVIDUAL;RUA CAPITAO FERREIRA CAMPOS;81;36680000;CENTRO;SAO JOAO NEPOMUCENO;MG;BAIXADA;PRIVADO;-21,5337182;-43,0106726;0;0;0;0;0;0;0;INATIVA
88777400000000;1;08/12/1980;MARIA ALTAMIR G BAZANA;2135;EMPRESARIO INDIVIDUAL;RUA FLORES DA CUNHA;1670;97700000;CENTRO;SANTIAGO;RS;BAIXADA;PRIVADO;-29,1882502;-54,8603003;0;0;0;0;0;0;0;INATIVA
30211100000000;1;02/04/1986;FARDIN E MAGALHAES LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA RIO BRANCO;1284;29055642;PRAIA DO CANTO;VITORIA;ES;BAIXADA;PRIVADO;-20,2979018;-40,295873;0;0;0;0;0;0;0;INATIVA
415381000000;1;02/01/1995;JOSEFA PEREIRA DE SOUSA ME;2135;EMPRESARIO INDIVIDUAL;EQNN 4 BLOCO B;SN;72220060;CEILANDIA SUL;BRASILIA;DF;BAIXADA;PRIVADO;-15,801519;-47,860297;0;0;0;0;0;0;0;INATIVA
20866300000000;1;06/11/1980;ROGER & FILHO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA OLINTO MEIRELES;180;30640010;BARREIRO;BELO HORIZONTE;MG;BAIXADA;PRIVADO;-19,9730724;-44,0142256;0;0;0;0;0;0;0;INATIVA
62570700000000;1;4/27/1990;LARA CAMPOS TREINAMENTO EMPRESARIAL LTDA SC;2240;SOCIEDADE SIMPLES LIMITADA;RUA CASSIO MARTINS VILACA;31;1249000;PACAEMBU;SAO PAULO;SP;BAIXADA;PRIVADO;-23,5468802;-46,6694537;0;0;0;0;0;0;0;INATIVA
53636000000000;1;8/17/1966;DERVIL MANTOVANI;2135;EMPRESARIO INDIVIDUAL;AVENIDA BRASIL;538;19700000;CENTRO;PARAGUACU PAULISTA;SP;BAIXADA;PRIVADO;-22,414876;-50,5735855;0;0;0;0;0;0;0;INATIVA
42343400000000;1;01/09/1976;DELFIM COMERCIO E REPRESENTACOES LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;ESTRADA DOS BANDEIRANTES;2627;22783117;JACAREPAGUA;RIO DE JANEIRO;RJ;BAIXADA;PRIVADO;-22,9474652;-43,371905;0;0;0;0;0;0;0;INATIVA
30458000000000;1;08/03/1979;HQ EDITORA JORNAIS LIVROS E REVISTAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA RIACHUELO;278;20230015;CENTRO;RIO DE JANEIRO;RJ;BAIXADA;PRIVADO;-22,9139969;-43,1898865;0;0;0;0;0;0;0;INATIVA
7630380000000;1;9/30/2005;SANDRA BORGES ME;2135;EMPRESARIO INDIVIDUAL;RUA PRINCESA ISABEL;1193;85508160;ALVORADA;PATO BRANCO;PR;BAIXADA;PRIVADO;-26,2648328;-52,6801281;0;0;0;0;0;0;0;INATIVA
15309700000000;1;04/03/2012;CONSTRUTORA FREITAS E ARAUJO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA BOM JARDIM;1338;69553325;SAO JOAO;TEFE;AM;ATIVA;PRIVADO;-3,3207288;-64,7235833;0;0;0;1;0;0;AZUL;ALTA
15311800000000;1;04/02/2012;LAR IMPORTACOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA BARAO HOMEM DE MELO;4500;30494270;ESTORIL;BELO HORIZONTE;MG;BAIXADA;PRIVADO;-19,9678701;-43,9550361;0;0;0;0;0;0;0;INATIVA
1842690000000;0;03/07/2001;RODOVIARIO BAIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RODOVIA BA 52;0;44600000;ESTRADA DO FEIJAO;IPIRA;BA;ATIVA;PRIVADO;-12,1610425;-39,7462809;0;0;0;0;0;0;AMARELO;ALTA
8011200000000;0;10/10/2008;ALMIR ROGERIO COSTA ME;2135;EMPRESARIO INDIVIDUAL;RUA JOSE MATIAS DE ALMEIDA;SN;58170000;CENTRO;BARRA DE SANTA ROSA;PB;ATIVA;PRIVADO;-6,7216504;-36,0628104;0;0;0;0;0;0;VERDE;ALTA
2492300000000;1;04/06/1998;DE CENI COMERCIO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA CORONEL ESCOLASTICO;250;78010200;BANDEIRANTES;CUIABA;MT;ATIVA;PRIVADO;-15,59655;-56,09055;0;0;0;0;0;0;AZUL;ALTA
6017880000000;1;5/19/1999;ASSOCIACAO ASSISTENCIAL DE TEODORO SAMPAIO;3999;ASSOCIACAO PRIVADA;AVENIDA DOUTOR OCTAVIO DE ARAUJO;44;44280970;CENTRO;TEODORO SAMPAIO;BA;ATIVA;PRIVADO;-12,2823165;-38,6158329;0;0;0;0;0;0;LARANJA;MEDIA
11764600000000;1;04/02/2010;NELMA LUCIA DE BARROS BERBEL MEI;2135;EMPRESARIO INDIVIDUAL;RUA EVARISTO DA VEIGA;438;17510407;PALMITAL;MARILIA;SP;ATIVA;PRIVADO;-22,1937257;-49,9547181;0;0;0;0;0;0;AMARELO;MEDIA
15317300000000;1;04/04/2012;LUCIENE GALDINA CORDEIRO ESTEVES MEI;2135;EMPRESARIO INDIVIDUAL;RUA MANOEL NOBREGA DE ALBUQUERQUE;21;4890100;JARDIM NOVO PARELHEIROS;SAO PAULO;SP;ATIVA;PRIVADO;-23,826128;-46,7169205;0;0;0;1;0;1;VERDE;MEDIA
12315700000000;0;09/06/2010;SEMEL TRANSPORTES E LOGISTICA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RODOVIA JOSE SARTORELLI;2105;18550000;SANTO ANTONIO;BOITUVA;SP;ATIVA;PRIVADO;-23,3142751;-47,682128;0;5;26;0;0;0;VERDE;MEDIA
93592100000000;1;08/03/1990;ORTOMED PRODUTOS HOSPITALARES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA HUMBERTO DE CAMPOS;117;90660280;PARTENON;PORTO ALEGRE;RS;ATIVA;PRIVADO;-30,0591104;-51,1958814;0;0;0;0;0;0;AZUL;MEDIA
11757900000000;1;3/31/2010;JORGE XAVIER LOZER MEI;2135;EMPRESARIO INDIVIDUAL;RUA JOSE LEONI;239;29680000;SAO CARLOS II;JOAO NEIVA;ES;ATIVA;PRIVADO;-19,7620141;-40,3689639;0;0;0;1;0;1;AMARELO;MEDIA
1522230000000;1;10/30/1996;GISLENE SERAPILHA PIRES & CIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA PIO XII;437;13360000;RAIA;CAPIVARI;SP;BAIXADA;PRIVADO;-22,9967235;-47,5130143;0;0;0;0;0;0;VERDE;INATIVA
12907400000000;1;6/23/2010;INSTITUTO BERIMBAU TOCOU IBT;3999;ASSOCIACAO PRIVADA;RUA JOAO BATISTA GARGANTINI;330;13060812;JARDIM IPAUSSURAMA;CAMPINAS;SP;ATIVA;PRIVADO;-22,9274444;-47,122296;0;0;0;0;0;0;VERDE;MEDIA
15816800000000;1;6/29/2012;ELEICAO 2012 SONIA MARGARET SOARES LIMONTA VICE PREFEITO;4090;CANDIDATO A CARGO POLITICO ELETIVO;RUA VISCONDE DE OURO PRETO;775;14490000;CENTRO;RIFAINA;SP;BAIXADA;PRIVADO;-20,0859679;-47,4257254;0;0;0;0;0;0;0;INATIVA
5288220000000;1;8/23/2002;PEREIRA & SANTIAGO CONSULTORIA E INFORMATICA LTDA ME SC;2240;SOCIEDADE SIMPLES LIMITADA;RUA DEPUTADO NELSON FERNANDES;56;8554120;CIDADE KEMEL;POA;SP;ATIVA;PRIVADO;-23,5162694;-46,3606321;0;0;0;0;0;0;AZUL;MEDIA
7780390000000;1;12/29/2005;MARINET MERCON MEI;2135;EMPRESARIO INDIVIDUAL;RUA ANTONIO GUIMARAES;420;29215120;MUQUICABA;GUARAPARI;ES;ATIVA;PRIVADO;-20,6642539;-40,5088015;0;0;0;1;0;1;AZUL;ALTA
7523260000000;1;08/02/2005;AUTO ELETRICA NOVA ERECHIM LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA INDEPENDENCIA;363;89865000;CENTRO;NOVA ERECHIM;SC;ATIVA;PRIVADO;-26,9011065;-52,909752;0;0;0;1;0;0;VERDE;ALTA
89058300000000;1;6/20/1983;ANGELO A C TREVISAN ME;2135;EMPRESARIO INDIVIDUAL;RUA DO COMERCIO;896;99950974;CENTRO;TAPEJARA;RS;ATIVA;PRIVADO;-28,0647933;-52,0080488;0;0;0;0;0;0;VERDE;MEDIA
72381100000000;1;6/25/1993;CONJUNTO RESIDENCIAL VILA MARES;3085;CONDOMINIO EDILICIO;RUA LAURO LINHARES;0;88036001;TRINDADE;FLORIANOPOLIS;SC;ATIVA;PRIVADO;-27,5883284;-48,5231269;0;0;0;0;0;0;AZUL;MEDIA
3560870000000;1;12/13/1999;MARIA INEZ MILLER COSMOPOLIS ME;2135;EMPRESARIO INDIVIDUAL;RUA OTTO HERBST;743;13150000;VILA JOSE KALIL;COSMOPOLIS;SP;ATIVA;PRIVADO;-22,6426979;-47,191345;0;0;0;0;0;0;LARANJA;BAIXA
11659500000000;1;02/04/2010;ALTOS DE SAO JOSE EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA BANDEIRANTES DO SUL;537;2165000;VILA MARIA;SAO PAULO;SP;ATIVA;PRIVADO;-23,5147089;-46,5789876;0;0;0;0;0;0;VERDE;ALTA
70185300000000;1;07/11/1994;SILVANIA OLIVEIRA WENZEL ME;2135;EMPRESARIO INDIVIDUAL;RUA RIO PARAGUAI;222;56320410;JOSE E MARIA;PETROLINA;PE;ATIVA;PRIVADO;-9,3719583;-40,4907799;0;0;0;0;0;0;LARANJA;MEDIA
10628500000000;1;02/10/2009;R A DE FIGUEIREDO GOMES COMERCIO DE CONVENIENCIA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;2360;76820868;EMBRATEL;PORTO VELHO;RO;BAIXADA;PRIVADO;-8,7141702;-63,89832;0;0;0;0;0;0;0;INATIVA
8003790000000;1;05/11/2006;MARIA GORETH DE CASTRO DOMINGUES SILVA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA CASTELO BRANCO;98A;35182054;SAO JOSE;TIMOTEO;MG;ATIVA;PRIVADO;-19,5793242;-42,6444347;0;0;0;1;0;0;AZUL;MEDIA
4618590000000;1;8/14/2001;DROGARIA ADRIDOU LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA LARANJA DA CHINA;814;8050710;JARDIM DAS CAMELIAS;SAO PAULO;SP;ATIVA;PRIVADO;-23,5066008;-46,4575626;0;0;0;1;0;0;LARANJA;BAIXA
15096400000000;1;2/16/2012;JOSE CARLOS PESSOA DE OLIVEIRA JUNIOR ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA LAURA CAVALCANTE;13;54505000;GAIBU;CABO DE SANTO AGOSTINHO;PE;ATIVA;PRIVADO;-8,3371229;-34,9537376;0;0;0;0;0;0;AZUL;ALTA
11397900000000;1;11/17/2009;GOVINDA COURIER EIRELI ME;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;AVENIDA DOUTOR TIMOTEO PENTEADO;3379;7061001;VILA GALVAO;GUARULHOS;SP;ATIVA;PRIVADO;-23,4538983;-46,5557292;0;4;0;0;0;0;LARANJA;BAIXA
15818700000000;1;6/29/2012;ELEICAO 2012 COMITE FINANCEIRO BA UNICO PSC CRUZ DAS ALMAS;3999;ASSOCIACAO PRIVADA;RUA MANOEL CAETANO DA ROCHA PASSOS;39;44380000;CENTRO;CRUZ DAS ALMAS;BA;BAIXADA;PRIVADO;-12,6735557;-39,1016848;0;0;0;0;0;0;0;INATIVA
6189070000000;1;3/31/2004;PRODUTOS ALIMENTICIOS VISGUEIROS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA JOSE VARELA;13;24744580;COLUBANDE;SAO GONCALO;RJ;ATIVA;PRIVADO;-22,842274;-43,015076;0;0;0;1;0;0;AZUL;BAIXA
8315510000000;1;09/08/2006;SONIA REGINA LANZONE ME;2135;EMPRESARIO INDIVIDUAL;RUA DA UNIAO;420;4107011;VILA MARIANA;SAO PAULO;SP;ATIVA;PRIVADO;-23,5811738;-46,6300533;0;0;0;1;0;0;AZUL;MEDIA
12413800000000;1;8/21/2010;MILTON PEREIRA DE BARROS JUNIOR MEI;2135;EMPRESARIO INDIVIDUAL;AVENIDA SANTO ALBANO;848;4296000;VILA VERA;SAO PAULO;SP;BAIXADA;PRIVADO;-23,6213926;-46,6038445;0;0;0;0;0;0;VERDE;INATIVA
4680680000000;1;9/18/2001;D M BEZERRA TINOCO ME;2135;EMPRESARIO INDIVIDUAL;DISTRITO MARACAJAU;18;59580971;POVOADO MARACAJAU;MAXARANGUAPE;RN;BAIXADA;PRIVADO;-5,4516794;-35,3575974;0;0;0;0;0;0;0;INATIVA
13050400000000;1;10/07/2010;JUNTA DE MISSOES DA COMUNIDADE BATISTA VIDA NOVA;3220;ORGANIZACAO RELIGIOSA;RUA RODOLFO HUFENUESSLER;165;89251300;CENTRO;JARAGUA DO SUL;SC;ATIVA;PRIVADO;-26,4907833;-49,0713184;0;0;0;0;0;0;AMARELO;MEDIA
74876000000000;1;12/07/1994;CONDOMINIO EDIFICIO VIANA DO CASTELO;3085;CONDOMINIO EDILICIO;RUA JOAO ALFREDO;311;90050230;CIDADE BAIXA;PORTO ALEGRE;RS;ATIVA;PRIVADO;-30,0400042;-51,2264549;0;0;0;0;0;0;AZUL;MEDIA
8462630000000;1;11/21/2006;BRAGA SAT COM DE EQUIPAMENTOS E MANUTENCAO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA GENERAL MELO;1681;78065165;JARDIM TROPICAL;CUIABA;MT;ATIVA;PRIVADO;-15,6137406;-56,0828936;0;0;0;1;0;0;LARANJA;ALTA
9329940000000;1;11/16/2007;ATELIER TREINAMENTO EM PROJETOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA PORTUGAL;605;4559001;BROOKLIN PAULISTA;SAO PAULO;SP;ATIVA;PRIVADO;-23,6144302;-46,6809806;0;0;0;0;0;0;VERDE;MEDIA
2696260000000;1;08/10/1998;PEDRO PADOVA;2135;EMPRESARIO INDIVIDUAL;RODOVIA BR 364;SN;76806659;KM 1;PORTO VELHO;RO;ATIVA;PRIVADO;-8,7848652;-63,8967416;0;0;0;0;1;0;AZUL;MEDIA
37262500000000;1;1/17/1992;HOT CAR VEICULOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA PRESIDENTE ARTHUR BERNARDES;685;78125100;JARDIM AEROPORTO;VARZEA GRANDE;MT;ATIVA;PRIVADO;-15,658338;-56,1230965;0;0;0;0;0;0;AMARELO;MEDIA
7186720000000;1;1/17/2005;CASTRO E PERES VEICULOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA FREI DIONISIO;474;38770000;CENTRO;JOAO PINHEIRO;MG;ATIVA;PRIVADO;-17,7452161;-46,1785338;0;5;0;0;0;0;VERDE;ALTA
7041960000000;1;9/29/2004;INSTITUTO SAUDE BRASIL;3999;ASSOCIACAO PRIVADA;RUA QUATA;617;4546043;VILA OLIMPIA;SAO PAULO;SP;ATIVA;PRIVADO;-23,5976568;-46,6792971;0;0;0;0;0;0;AZUL;MEDIA
65212600000000;1;3/14/1991;SUPER MERCADO PILAR LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA DOUTOR VICENTE SANCHES;86;37501082;VARGINHA;ITAJUBA;MG;ATIVA;PRIVADO;-22,4272527;-45,4472429;0;5;1;0;1;0;VERDE;ALTA
11259300000000;1;10/16/2009;TRANSFLAP TRANSPORTES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA JOSE LAZARO ZANETTI;147;7134610;PARQUE FLAMENGO;GUARULHOS;SP;BAIXADA;PRIVADO;-23,4233117;-46,5181809;0;0;0;0;0;0;VERDE;INATIVA
11665100000000;0;11/12/1998;REGINA ALIMENTOS SA;2054;SOCIEDADE ANONIMA FECHADA;ESTRADA BAIXA GRANDE;SN;61700000;ZONA RURAL;AQUIRAZ;CE;ATIVA;PRIVADO;-3,9025356;-38,3885317;0;0;0;0;0;0;VERDE;ALTA
1796720000000;1;4/15/1997;SUPERMERCADO WEISS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA FRANCISCOPFFEIFER;135A;89290000;OXFORD;SAO BENTO DO SUL;SC;ATIVA;PRIVADO;-26,2218273;-49,4023716;0;0;0;0;0;0;LARANJA;BAIXA
19682500000000;1;6/19/1984;EMPREENDIMENTOS CATAS ALTAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA RAJA GABAGLIA;2680;30380403;ESTORIL;BELO HORIZONTE;MG;ATIVA;PRIVADO;-19,9590132;-43,9575568;0;1;0;0;1;0;LARANJA;ALTA
4923960000000;0;03/07/1990;TERMAZA TERRAPLENAGEM MARTINS DA AMAZONIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RODOVIA BR 364;0;76916000;SETOR INDUSTRIAL;PRESIDENTE MEDICI;RO;ATIVA;PRIVADO;-11,1590983;-61,9016198;0;8;7;0;0;0;VERDE;ALTA
4940380000000;1;12/10/2001;JAPA MONTAGENS E MANUTENCAO LTDA;2240;SOCIEDADE SIMPLES LIMITADA;RUA PROFESSOR ANTONIO OLEGARIO CARO;72;6515065;JARDIM PROF BENOA;SANTANA DE PARNAIBA;SP;ATIVA;PRIVADO;-23,4430047;-46,9226637;0;0;0;1;0;0;LARANJA;BAIXA
12823700000000;0;10/27/1989;CREPRONAL COM & REPRESENTACOES DE PROD NATURAIS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA VISCONDE DE INHAUMA;8;55012010;CENTRO;CARUARU;PE;ATIVA;PRIVADO;-8,2821839;-35,9720374;0;0;0;0;0;0;VERDE;ALTA
